manufacturer,type,size,year,condition,fuel,odometer,transmission,drive,cylinders,paint_color,price_class
bmw,sedan,mid-size,2018,like new,gas,17200,automatic,4wd,6 cylinders,white,40000~
bmw,SUV,full-size,2018,excellent,gas,20000,automatic,rwd,6 cylinders,white,40000~
chevrolet,coupe,mid-size,2016,good,gas,20000,automatic,rwd,8 cylinders,grey,40000~
ford,pickup,full-size,2018,excellent,gas,20000,automatic,4wd,6 cylinders,grey,40000~
ram,pickup,full-size,2018,like new,gas,20700,automatic,4wd,8 cylinders,silver,40000~
chevrolet,SUV,full-size,2016,like new,gas,24000,automatic,4wd,8 cylinders,green,40000~
chevrolet,SUV,full-size,2016,like new,gas,24000,automatic,4wd,8 cylinders,green,40000~
chevrolet,SUV,full-size,2016,new,gas,24000,automatic,4wd,8 cylinders,green,40000~
toyota,truck,mid-size,2018,excellent,gas,25200,automatic,4wd,6 cylinders,blue,40000~
toyota,truck,mid-size,2018,excellent,gas,32402,automatic,4wd,8 cylinders,grey,40000~
ford,pickup,full-size,2017,excellent,gas,35956,automatic,4wd,8 cylinders,white,40000~
dodge,truck,full-size,2018,excellent,gas,36000,automatic,4wd,8 cylinders,black,40000~
gmc,truck,full-size,2018,excellent,gas,39000,automatic,4wd,8 cylinders,grey,40000~
jeep,offroad,full-size,2015,like new,gas,65000,automatic,4wd,6 cylinders,white,40000~
mercedes-benz,SUV,full-size,2007,excellent,gas,112881,automatic,4wd,8 cylinders,black,40000~
volkswagen,sedan,mid-size,2010,good,gas,132000,automatic,fwd,4 cylinders,grey,40000~
mercedes-benz,van,full-size,2015,good,diesel,163000,automatic,rwd,6 cylinders,grey,40000~
ram,truck,full-size,2016,good,diesel,268000,automatic,4wd,6 cylinders,white,40000~
ram,pickup,full-size,2017,excellent,diesel,43066,automatic,4wd,6 cylinders,blue,40000~
rover,SUV,mid-size,2016,like new,gas,52443,automatic,4wd,8 cylinders,black,40000~
toyota,SUV,full-size,2018,like new,gas,63001,automatic,4wd,8 cylinders,black,40000~
chevrolet,truck,full-size,2019,new,gas,9281,automatic,4wd,8 cylinders,blue,40000~
ram,pickup,full-size,2019,new,gas,6011,automatic,4wd,8 cylinders,blue,40000~
chevrolet,SUV,full-size,2016,new,gas,20000,automatic,4wd,8 cylinders,white,40000~
bmw,SUV,full-size,2018,excellent,gas,20000,automatic,4wd,6 cylinders,black,40000~
ford,truck,mid-size,2020,excellent,gas,2697,automatic,4wd,6 cylinders,red,40000~
ford,truck,full-size,2019,excellent,gas,14649,automatic,4wd,8 cylinders,white,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,165053,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2018,excellent,diesel,77495,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2018,excellent,diesel,88857,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2016,excellent,diesel,76137,automatic,4wd,8 cylinders,red,40000~
chevrolet,truck,full-size,2016,excellent,diesel,76137,automatic,4wd,8 cylinders,red,40000~
nissan,truck,full-size,2019,like new,gas,13356,automatic,4wd,8 cylinders,red,40000~
ram,truck,full-size,2018,excellent,diesel,126565,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2018,excellent,diesel,126565,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2018,excellent,diesel,126565,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2018,excellent,diesel,126565,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2018,excellent,diesel,126565,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2015,excellent,diesel,140370,automatic,rwd,6 cylinders,red,40000~
ford,pickup,full-size,2019,like new,gas,2549,automatic,4wd,8 cylinders,custom,40000~
toyota,truck,full-size,2020,like new,gas,28000,automatic,4wd,8 cylinders,grey,40000~
infiniti,SUV,full-size,2017,excellent,gas,30000,automatic,4wd,8 cylinders,black,40000~
gmc,SUV,full-size,2019,like new,gas,43036,automatic,4wd,8 cylinders,white,40000~
mercedes-benz,convertible,mid-size,2013,excellent,gas,61000,automatic,rwd,8 cylinders,black,40000~
mercedes-benz,convertible,mid-size,2013,excellent,gas,61000,automatic,rwd,8 cylinders,black,40000~
ford,SUV,full-size,2018,like new,gas,73200,automatic,4wd,10 cylinders,silver,40000~
gmc,truck,full-size,2012,excellent,gas,97000,automatic,4wd,6 cylinders,grey,40000~
bmw,SUV,compact,2020,excellent,gas,2080,automatic,4wd,4 cylinders,white,40000~
ford,truck,full-size,2018,good,gas,11234,automatic,rwd,8 cylinders,white,40000~
ford,truck,full-size,2018,good,gas,11234,automatic,rwd,8 cylinders,white,40000~
volvo,SUV,mid-size,2019,excellent,gas,12914,automatic,4wd,4 cylinders,grey,40000~
ford,other,full-size,2018,excellent,gas,24099,automatic,4wd,8 cylinders,red,40000~
ford,other,full-size,2018,excellent,gas,24099,automatic,4wd,8 cylinders,red,40000~
ford,other,full-size,2018,excellent,gas,24099,automatic,4wd,8 cylinders,red,40000~
cadillac,SUV,full-size,2016,excellent,gas,49527,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2012,excellent,diesel,199681,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2015,excellent,diesel,56607,automatic,4wd,8 cylinders,brown,40000~
lexus,SUV,mid-size,2019,like new,gas,12805,automatic,4wd,6 cylinders,grey,40000~
toyota,truck,mid-size,2019,like new,gas,5312,automatic,4wd,6 cylinders,blue,40000~
ford,pickup,full-size,2016,good,diesel,76342,automatic,4wd,8 cylinders,red,40000~
gmc,truck,full-size,2016,excellent,diesel,96236,automatic,4wd,8 cylinders,black,40000~
ford,pickup,full-size,2020,like new,diesel,7000,automatic,4wd,8 cylinders,white,40000~
chevrolet,SUV,full-size,2020,excellent,gas,23084,automatic,4wd,8 cylinders,black,40000~
chevrolet,SUV,full-size,2020,excellent,gas,23084,automatic,4wd,8 cylinders,black,40000~
chevrolet,SUV,full-size,2020,excellent,gas,23084,automatic,4wd,8 cylinders,black,40000~
cadillac,SUV,full-size,2016,like new,gas,25000,automatic,rwd,8 cylinders,black,40000~
ford,truck,full-size,2019,excellent,diesel,66673,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2019,excellent,diesel,73410,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2019,excellent,diesel,81870,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2019,excellent,diesel,81870,automatic,4wd,8 cylinders,white,40000~
ram,pickup,full-size,2018,like new,diesel,34549,automatic,4wd,6 cylinders,white,40000~
gmc,SUV,full-size,2018,good,gas,40352,automatic,4wd,8 cylinders,grey,40000~
gmc,SUV,full-size,2018,good,gas,40352,automatic,4wd,8 cylinders,grey,40000~
jeep,SUV,full-size,2019,like new,gas,15800,automatic,4wd,6 cylinders,blue,40000~
ram,pickup,full-size,2019,excellent,gas,17900,automatic,fwd,8 cylinders,silver,40000~
ford,truck,full-size,2019,excellent,gas,26000,automatic,4wd,6 cylinders,grey,40000~
audi,SUV,mid-size,2018,excellent,gas,38442,automatic,4wd,6 cylinders,white,40000~
ram,truck,full-size,2017,excellent,gas,19950,automatic,4wd,8 cylinders,grey,40000~
ford,truck,full-size,2018,good,gas,53733,automatic,4wd,8 cylinders,white,40000~
jeep,SUV,full-size,2020,new,gas,1800,automatic,4wd,6 cylinders,blue,40000~
gmc,truck,full-size,2019,like new,diesel,9610,automatic,4wd,8 cylinders,white,40000~
ford,SUV,full-size,2019,like new,gas,18500,automatic,rwd,6 cylinders,black,40000~
ford,SUV,full-size,2019,like new,gas,18500,automatic,rwd,6 cylinders,black,40000~
rover,SUV,full-size,2018,excellent,gas,21000,automatic,4wd,6 cylinders,black,40000~
chevrolet,coupe,full-size,2016,excellent,gas,23531,manual,rwd,8 cylinders,white,40000~
rover,SUV,mid-size,2017,like new,gas,33700,automatic,4wd,6 cylinders,black,40000~
dodge,coupe,full-size,2016,like new,gas,36000,manual,rwd,8 cylinders,orange,40000~
toyota,offroad,mid-size,2018,good,gas,45000,automatic,4wd,6 cylinders,blue,40000~
ford,truck,full-size,2017,good,diesel,170000,automatic,4wd,8 cylinders,white,40000~
ram,truck,full-size,2019,like new,gas,16101,automatic,4wd,8 cylinders,black,40000~
hyundai,SUV,full-size,2020,like new,gas,8000,automatic,4wd,6 cylinders,black,40000~
ford,pickup,full-size,2018,like new,gas,21200,automatic,4wd,6 cylinders,black,40000~
bmw,sedan,full-size,2018,like new,gas,22122,automatic,rwd,6 cylinders,white,40000~
gmc,truck,full-size,2015,excellent,diesel,74566,automatic,4wd,8 cylinders,blue,40000~
gmc,truck,full-size,2015,excellent,diesel,74566,automatic,4wd,8 cylinders,blue,40000~
ram,truck,full-size,2018,excellent,diesel,19693,automatic,4wd,6 cylinders,blue,40000~
audi,SUV,full-size,2019,like new,gas,31704,automatic,4wd,6 cylinders,white,40000~
cadillac,sedan,mid-size,2014,like new,gas,12475,manual,rwd,8 cylinders,black,40000~
toyota,truck,mid-size,2020,like new,gas,4294,automatic,4wd,6 cylinders,brown,40000~
lincoln,SUV,mid-size,2020,new,gas,4500,automatic,4wd,6 cylinders,white,40000~
ford,truck,full-size,2018,like new,diesel,17543,automatic,4wd,8 cylinders,white,40000~
ford,truck,full-size,2018,like new,gas,21000,automatic,4wd,6 cylinders,white,40000~
gmc,pickup,full-size,2018,new,gas,32000,automatic,4wd,8 cylinders,silver,40000~
ford,pickup,full-size,2017,like new,gas,35000,automatic,4wd,8 cylinders,white,40000~
ram,truck,full-size,2016,excellent,diesel,41000,automatic,4wd,6 cylinders,grey,40000~
ford,truck,full-size,2017,excellent,diesel,140100,automatic,4wd,8 cylinders,white,40000~
ram,pickup,full-size,2019,like new,gas,19500,automatic,rwd,8 cylinders,black,40000~
chevrolet,pickup,full-size,2016,like new,diesel,36000,automatic,4wd,8 cylinders,blue,40000~
ford,offroad,full-size,2016,excellent,diesel,78000,automatic,4wd,8 cylinders,white,40000~
gmc,SUV,full-size,2019,like new,gas,46891,automatic,rwd,8 cylinders,white,40000~
gmc,truck,full-size,2017,excellent,diesel,82264,automatic,4wd,8 cylinders,red,40000~
ford,offroad,full-size,2016,like new,diesel,57998,automatic,4wd,8 cylinders,silver,40000~
gmc,pickup,full-size,2015,like new,diesel,95400,automatic,4wd,8 cylinders,black,40000~
gmc,truck,full-size,2019,excellent,gas,22613,automatic,4wd,8 cylinders,white,40000~
ford,coupe,full-size,2009,like new,gas,8400,manual,rwd,8 cylinders,black,40000~
dodge,sedan,mid-size,2016,like new,gas,20442,automatic,rwd,8 cylinders,orange,40000~
gmc,SUV,full-size,2007,excellent,diesel,166000,automatic,4wd,8 cylinders,grey,40000~
chevrolet,pickup,full-size,2019,excellent,diesel,17814,automatic,4wd,8 cylinders,white,40000~
ram,truck,full-size,2018,like new,gas,12600,automatic,4wd,8 cylinders,red,40000~
ford,truck,full-size,2020,excellent,gas,14576,automatic,4wd,8 cylinders,white,40000~
gmc,pickup,full-size,2018,new,gas,17000,automatic,4wd,8 cylinders,white,40000~
gmc,SUV,full-size,2017,excellent,gas,43000,automatic,4wd,8 cylinders,black,40000~
lincoln,SUV,full-size,2018,like new,gas,49000,automatic,4wd,6 cylinders,red,40000~
chevrolet,SUV,full-size,2018,like new,gas,53000,automatic,rwd,8 cylinders,black,40000~
ford,truck,full-size,2014,excellent,gas,54000,automatic,4wd,8 cylinders,red,40000~
gmc,truck,full-size,2015,like new,diesel,85000,automatic,4wd,8 cylinders,brown,40000~
chevrolet,truck,full-size,2019,like new,gas,8500,automatic,4wd,8 cylinders,white,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
cadillac,convertible,mid-size,2008,good,gas,16956,automatic,fwd,8 cylinders,custom,40000~
gmc,SUV,full-size,2016,excellent,gas,27000,automatic,4wd,8 cylinders,black,40000~
ford,SUV,full-size,2018,excellent,gas,28750,automatic,4wd,6 cylinders,black,40000~
dodge,coupe,mid-size,2016,excellent,gas,21785,manual,rwd,8 cylinders,purple,40000~
dodge,coupe,mid-size,2016,excellent,gas,24005,manual,rwd,8 cylinders,blue,40000~
ford,truck,full-size,2018,like new,gas,71010,automatic,4wd,6 cylinders,grey,40000~
chevrolet,truck,full-size,2018,excellent,diesel,12387,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2018,excellent,diesel,40657,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2018,excellent,diesel,40657,automatic,4wd,8 cylinders,white,40000~
chevrolet,SUV,full-size,2019,excellent,gas,24503,automatic,4wd,8 cylinders,white,40000~
toyota,truck,full-size,2017,good,gas,31315,automatic,4wd,8 cylinders,black,40000~
cadillac,SUV,full-size,2016,like new,gas,58806,automatic,rwd,8 cylinders,white,40000~
ram,van,mid-size,2015,excellent,gas,7000,automatic,fwd,6 cylinders,silver,40000~
ford,offroad,full-size,2019,like new,gas,27188,automatic,4wd,6 cylinders,black,40000~
dodge,coupe,mid-size,2016,like new,gas,34953,automatic,rwd,8 cylinders,orange,40000~
dodge,coupe,mid-size,2016,like new,gas,34953,automatic,rwd,8 cylinders,orange,40000~
ford,pickup,full-size,2015,like new,diesel,76907,automatic,4wd,8 cylinders,grey,40000~
chevrolet,coupe,full-size,2015,like new,gas,2236,automatic,fwd,8 cylinders,red,40000~
ram,truck,full-size,2019,new,gas,7900,automatic,4wd,8 cylinders,black,40000~
ram,van,full-size,2019,excellent,gas,11000,manual,fwd,6 cylinders,grey,40000~
toyota,mini-van,mid-size,2017,excellent,gas,19000,automatic,fwd,6 cylinders,blue,40000~
jeep,offroad,mid-size,2019,like new,gas,36000,automatic,4wd,4 cylinders,black,40000~
ford,truck,full-size,2013,excellent,gas,39100,automatic,4wd,8 cylinders,red,40000~
toyota,truck,full-size,2016,excellent,gas,28133,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2015,excellent,diesel,36821,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2019,like new,gas,4944,automatic,4wd,8 cylinders,grey,40000~
ram,truck,full-size,2018,like new,diesel,51000,automatic,4wd,6 cylinders,grey,40000~
cadillac,SUV,full-size,2017,like new,gas,31419,automatic,4wd,8 cylinders,black,40000~
ford,pickup,full-size,2016,like new,diesel,53342,automatic,4wd,8 cylinders,red,40000~
jeep,SUV,full-size,2020,new,gas,5500,automatic,4wd,6 cylinders,white,40000~
chevrolet,SUV,full-size,2018,like new,gas,17000,automatic,rwd,8 cylinders,red,40000~
bmw,other,mid-size,2018,excellent,gas,44000,automatic,4wd,8 cylinders,grey,40000~
ford,truck,full-size,2015,excellent,diesel,48115,automatic,4wd,8 cylinders,white,40000~
jeep,offroad,full-size,2019,like new,gas,4200,automatic,4wd,6 cylinders,green,40000~
toyota,SUV,full-size,2018,excellent,gas,12852,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2016,excellent,diesel,88400,automatic,4wd,8 cylinders,white,40000~
dodge,coupe,full-size,2016,like new,gas,15000,manual,rwd,8 cylinders,red,40000~
chevrolet,offroad,mid-size,2000,like new,gas,22556,automatic,4wd,6 cylinders,black,40000~
jeep,truck,full-size,2020,like new,gas,10122,automatic,4wd,6 cylinders,silver,40000~
gmc,SUV,full-size,2018,excellent,gas,30048,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2019,excellent,diesel,46957,automatic,4wd,8 cylinders,white,40000~
ford,truck,full-size,2017,excellent,diesel,60661,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2018,excellent,diesel,42581,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2018,excellent,diesel,42581,automatic,4wd,8 cylinders,white,40000~
chevrolet,truck,full-size,2018,excellent,diesel,42581,automatic,4wd,8 cylinders,white,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ram,truck,full-size,2016,good,diesel,35182,automatic,4wd,6 cylinders,black,40000~
ford,truck,full-size,2019,like new,gas,13474,automatic,4wd,8 cylinders,white,40000~
ford,pickup,full-size,2018,excellent,diesel,5503,automatic,4wd,8 cylinders,grey,40000~
toyota,truck,full-size,2019,like new,gas,11299,automatic,4wd,8 cylinders,black,40000~
chevrolet,SUV,full-size,2019,like new,gas,11000,automatic,4wd,8 cylinders,grey,40000~
ram,truck,full-size,2017,excellent,diesel,58000,automatic,4wd,6 cylinders,white,40000~
gmc,SUV,full-size,2019,excellent,gas,23364,automatic,rwd,8 cylinders,silver,40000~
gmc,truck,full-size,2017,good,diesel,34697,automatic,4wd,8 cylinders,black,40000~
gmc,truck,full-size,2017,good,diesel,34697,automatic,4wd,8 cylinders,black,40000~
ford,truck,full-size,2017,excellent,diesel,87811,automatic,4wd,8 cylinders,black,40000~
ford,pickup,full-size,2019,excellent,diesel,26146,automatic,4wd,8 cylinders,silver,40000~
ford,pickup,full-size,2019,excellent,diesel,26146,automatic,4wd,8 cylinders,silver,40000~
chevrolet,truck,full-size,2016,excellent,diesel,37775,automatic,4wd,8 cylinders,red,40000~
chevrolet,truck,full-size,2018,excellent,diesel,52000,automatic,4wd,8 cylinders,red,40000~
ford,pickup,full-size,2017,like new,diesel,9500,automatic,4wd,8 cylinders,red,40000~
ford,pickup,full-size,2017,like new,diesel,9500,automatic,4wd,8 cylinders,red,40000~
ram,pickup,full-size,2018,excellent,diesel,19600,manual,4wd,6 cylinders,brown,40000~
ford,pickup,full-size,2019,excellent,gas,37584,automatic,4wd,6 cylinders,black,40000~
